Face mask,Face mask,面罩,,,,,,,,,,,,,,,,
Cream,Cream,面霜,,,,,,,,,,,,,,,,
Boot,Boot,靴子,,,,,,,,,,,,,,,,
Boots,Boots,靴子,,,,,,,,,,,,,,,,
Target,Target,靶,,,,,,,,,,,,,,,,
Target,Target,靶子,,,,,,,,,,,,,,,,
Shoelaces,Shoelaces,鞋带,,,,,,,,,,,,,,,,
Saddle,Saddle,鞍具,,,,,,,,,,,,,,,,
Won,Won,韩元,,,,,,,,,,,,,,,,
Leek,Leek,韭葱,,,,,,,,,,,,,,,,
Music awards,Music awards,音乐奖项,,,,,,,,,,,,,,,,
Music notes,Music notes,音符,,,,,,,,,,,,,,,,
Volume control,Volume control,音量控制,,,,,,,,,,,,,,,,
Choker,Choker,项圈,,,,,,,,,,,,,,,,
Necklace,Necklace,项链,,,,,,,,,,,,,,,,
Rorqual,Rorqual,须鲸,,,,,,,,,,,,,,,,
Appointment,Appointment,预约,,,,,,,,,,,,,,,,
Lavalier mic,Lavalier mic,领夹麦克风,,,,,,,,,,,,,,,,
Necktie,Necktie,领带,,,,,,,,,,,,,,,,
Tie,Tie,领带,,,,,,,,,,,,,,,,
Bow tie,Bow tie,领结,,,,,,,,,,,,,,,,
Jaw,Jaw,颌骨,,,,,,,,,,,,,,,,
Colors,Colors,颜色,,,,,,,,,,,,,,,,
Diadem,Diadem,额冠,,,,,,,,,,,,,,,,
Air,Air,风,,,,,,,,,,,,,,,,
Wind turbine,Wind turbine,风力涡轮机,,,,,,,,,,,,,,,,
Wind vane,Wind vane,风向标,,,,,,,,,,,,,,,,
Fan,Fan,风扇,,,,,,,,,,,,,,,,
Storm,Storm,风暴,,,,,,,,,,,,,,,,
Organ,Organ,风琴,,,,,,,,,,,,,,,,
Bagpipes,Bagpipes,风笛,,,,,,,,,,,,,,,,
Kite,Kite,风筝,,,,,,,,,,,,,,,,
Kite shield,Kite shield,风筝盾,,,,,,,,,,,,,,,,
Bellows,Bellows,风箱,,,,,,,,,,,,,,,,
Trenchcoat,Trenchcoat,风衣,,,,,,,,,,,,,,,,
Windmill,Windmill,风车,,,,,,,,,,,,,,,,
Plane,Plane,飞机,,,,,,,,,,,,,,,,
Airplane,Airplane,飞机,,,,,,,,,,,,,,,,
Flying carpet,Flying carpet,飞毯,,,,,,,,,,,,,,,,
Frisbee,Frisbee,飞盘,,,,,,,,,,,,,,,,
Airship,Airship,飞艇,,,,,,,,,,,,,,,,
Flying girl,Flying girl,飞行,,,,,,,,,,,,,,,,
Pilot headset,Pilot headset,飞行员耳机,,,,,,,,,,,,,,,,
Flying boy,Flying boy,飞行的男孩,,,,,,,,,,,,,,,,
Dart,Dart,飞镖,,,,,,,,,,,,,,,,
Pegasus,Pegasus,飞马,,,,,,,,,,,,,,,,
Bird flying,Bird flying,飞鸟,,,,,,,,,,,,,,,,
Ogre,Ogre,食人魔,,,,,,,,,,,,,,,,
Ghoul,Ghoul,食尸鬼,,,,,,,,,,,,,,,,
Cutlery,Cutlery,餐具,,,,,,,,,,,,,,,,
Sideboard,Sideboard,餐具柜,,,,,,,,,,,,,,,,
Restaurant,Restaurant,餐厅,,,,,,,,,,,,,,,,
Napkins,Napkins,餐巾纸,,,,,,,,,,,,,,,,
Table,Table,餐桌,,,,,,,,,,,,,,,,
Dining chair,Dining chair,餐椅,,,,,,,,,,,,,,,,
Dish,Dish,餐盘,,,,,,,,,,,,,,,,
Gyoza,Gyoza,饺子,,,,,,,,,,,,,,,,
Dumpling,Dumpling,饺子,,,,,,,,,,,,,,,,
Pie-chart,Pie-chart,饼图,,,,,,,,,,,,,,,,
Cookies,Cookies,饼干,,,,,,,,,,,,,,,,
Cracker,Cracker,饼干,,,,,,,,,,,,,,,,
Crackers,Crackers,饼干,,,,,,,,,,,,,,,,
Pie,Pie,馅饼,,,,,,,,,,,,,,,,
Spice,Spice,香料,,,,,,,,,,,,,,,,
Flute glass,Flute glass,香槟杯,,,,,,,,,,,,,,,,
Perfume,Perfume,香水,,,,,,,,,,,,,,,,
Censer,Censer,香炉,,,,,,,,,,,,,,,,
Sausage,Sausage,香肠,,,,,,,,,,,,,,,,
Vanilla,Vanilla,香草,,,,,,,,,,,,,,,,
Shiitake,Shiitake,香菇,,,,,,,,,,,,,,,,
Banana,Banana,香蕉,,,,,,,,,,,,,,,,
Banana peel,Banana peel,香蕉皮,,,,,,,,,,,,,,,,
Horse,Horse,马,,,,,,,,,,,,,,,,
Knight chess,Knight chess,马,,,,,,,,,,,,,,,,
Mug,Mug,马克杯,,,,,,,,,,,,,,,,
Marker,Marker,马克笔,,,,,,,,,,,,,,,,
Spurs,Spurs,马刺,,,,,,,,,,,,,,,,
Macaron,Macaron,马卡龙,,,,,,,,,,,,,,,,
Ponytail,Ponytail,马尾,,,,,,,,,,,,,,,,
Circus tent,Circus tent,马戏团帐篷顶,,,,,,,,,,,,,,,,
Martini glass,Martini glass,马提尼杯,,,,,,,,,,,,,,,,
Martini,Martini,马提尼杯,,,,,,,,,,,,,,,,
Marlin,Marlin,马林鱼,,,,,,,,,,,,,,,,
Toilet,Toilet,马桶,,,,,,,,,,,,,,,,
Toilet brush,Toilet brush,马桶刷,,,,,,,,,,,,,,,,
Waistcoat,Waistcoat,马甲,,,,,,,,,,,,,,,,
Bridle,Bridle,马笼头,,,,,,,,,,,,,,,,
Muffin,Muffin,马芬蛋糕,,,,,,,,,,,,,,,,
Mozzarella,Mozzarella,马苏里拉乳酪,,,,,,,,,,,,,,,,
Mosaic,Mosaic,马赛克,,,,,,,,,,,,,,,,
Horseshoe,Horseshoe,马蹄铁,,,,,,,,,,,,,,,,
Carriage,Carriage,马车,,,,,,,,,,,,,,,,
Marjoram,Marjoram,马郁兰,,,,,,,,,,,,,,,,
Saddle,Saddle,马鞍,,,,,,,,,,,,,,,,
Reindeer,Reindeer,驯鹿,,,,,,,,,,,,,,,,
Quay,Quay,驳岸,,,,,,,,,,,,,,,,
Barge,Barge,驳船,,,,,,,,,,,,,,,,
Donkey,Donkey,驴,,,,,,,,,,,,,,,,
Moose,Moose,驼鹿,,,,,,,,,,,,,,,,
Elk track,Elk track,驼鹿的足迹,,,,,,,,,,,,,,,,
Camel,Camel,骆驼,,,,,,,,,,,,,,,,
Knight,Knight,骑士,,,,,,,,,,,,,,,,
Knight chess,Knight chess,骑士,,,,,,,,,,,,,,,,
Cycling,Cycling,骑行,,,,,,,,,,,,,,,,
Biker,Biker,骑行者,,,,,,,,,,,,,,,,
Ride,Ride,骑钹,,,,,,,,,,,,,,,,
Mule,Mule,骡,,,,,,,,,,,,,,,,
Mule,Mule,骡子,,,,,,,,,,,,,,,,
Urn,Urn,骨灰瓮,,,,,,,,,,,,,,,,
Bone,Bone,骨组织,,,,,,,,,,,,,,,,
Murex,Murex,骨螺,,,,,,,,,,,,,,,,
Dice,Dice,骰子,,,,,,,,,,,,,,,,
Sacral chakras,Sacral chakras,骶脉轮,,,,,,,,,,,,,,,,
Skull icon,Skull icon,骷髅图示,,,,,,,,,,,,,,,,
Delight,Delight,高兴,,,,,,,,,,,,,,,,
Golf,Golf,高尔夫,,,,,,,,,,,,,,,,
Golf ball,Golf ball,高尔夫球,,,,,,,,,,,,,,,,
Acro,Acro,高空恐惧,,,,,,,,,,,,,,,,
Trapeze,Trapeze,高空秋千,,,,,,,,,,,,,,,,
Sorghum cereal,Sorghum cereal,高粱,,,,,,,,,,,,,,,,
Goblet,Goblet,高脚杯,,,,,,,,,,,,,,,,
High chair,High chair,高脚椅,,,,,,,,,,,,,,,,
Heels,Heels,高跟鞋,,,,,,,,,,,,,,,,
High heels,High heels,高跟鞋,,,,,,,,,,,,,,,,
Stilts,Stilts,高跷,,,,,,,,,,,,,,,,
Stilt,Stilt,高跷,,,,,,,,,,,,,,,,
Highway,Highway,高速公路,,,,,,,,,,,,,,,,
Top hat,Top hat,高顶礼帽,,,,,,,,,,,,,,,,
Turtleneck,Turtleneck,高领,,,,,,,,,,,,,,,,
Sideburn,Sideburn,鬓角,,,,,,,,,,,,,,,,
Hyena,Hyena,鬣狗,,,,,,,,,,,,,,,,
Iguana,Iguana,鬣蜥,,,,,,,,,,,,,,,,
Ghost,Ghost,鬼魂,,,,,,,,,,,,,,,,
Rubik,Rubik,魔方,,,,,,,,,,,,,,,,
Magician,Magician,魔术师,,,,,,,,,,,,,,,,
Sorcerer,Sorcerer,魔术师,,,,,,,,,,,,,,,,
Wand,Wand,魔杖,,,,,,,,,,,,,,,,
Magic,Magic,魔法,,,,,,,,,,,,,,,,
Magic ring,Magic ring,魔法戒指,,,,,,,,,,,,,,,,
Sigil,Sigil,魔符,,,,,,,,,,,,,,,,
Fish,Fish,鱼,,,,,,,,,,,,,,,,
Caviar,Caviar,鱼子酱,,,,,,,,,,,,,,,,
Fish,Fish,鱼类,,,,,,,,,,,,,,,,
Squid,Squid,鱿鱼,,,,,,,,,,,,,,,,
Lute,Lute,鲁特琴,,,,,,,,,,,,,,,,
Abalone,Abalone,鲍鱼,,,,,,,,,,,,,,,,
Umami,Umami,鲜味,,,,,,,,,,,,,,,,
Sturgeon,Sturgeon,鲟鱼,,,,,,,,,,,,,,,,
Shark,Shark,鲨鱼,,,,,,,,,,,,,,,,
Jaw clip,Jaw clip,鲨鱼夹,,,,,,,,,,,,,,,,
Shark diver,Shark diver,鲨鱼潜水者,,,,,,,,,,,,,,,,
Whale,Whale,鲸,,,,,,,,,,,,,,,,
Whale,Whale,鲸鱼,,,,,,,,,,,,,,,,
Mullet,Mullet,鲻鱼头,,,,,,,,,,,,,,,,
Avocado,Avocado,鳄梨,,,,,,,,,,,,,,,,
Cod,Cod,鳕鱼,,,,,,,,,,,,,,,,
Bird,Bird,鸟,,,,,,,,,,,,,,,,
Beak,Beak,鸟喙,,,,,,,,,,,,,,,,
Cockle,Cockle,鸟蛤,,,,,,,,,,,,,,,,
Chicken,Chicken,鸡,,,,,,,,,,,,,,,,
Chicken beak,Chicken beak,鸡喙,,,,,,,,,,,,,,,,
Cocktail,Cocktail,鸡尾酒礼服,,,,,,,,,,,,,,,,
Duster,Duster,鸡毛掸子,,,,,,,,,,,,,,,,
Chanterelle,Chanterelle,鸡油菌,,,,,,,,,,,,,,,,
Chicken wing,Chicken wing,鸡翅,,,,,,,,,,,,,,,,
Chicken leg,Chicken leg,鸡腿,,,,,,,,,,,,,,,,
Coop,Coop,鸡舍,,,,,,,,,,,,,,,,
Eggs,Eggs,鸡蛋,,,,,,,,,,,,,,,,
Egg,Egg,鸡蛋,,,,,,,,,,,,,,,,
Heater shield,Heater shield,鸢形盾,,,,,,,,,,,,,,,,
Caw,Caw,鸦叫声,,,,,,,,,,,,,,,,
Duck,Duck,鸭,,,,,,,,,,,,,,,,
Duck,Duck,鸭子,,,,,,,,,,,,,,,,
Ducktail,Ducktail,鸭尾胡,,,,,,,,,,,,,,,,
Cap,Cap,鸭舌帽,,,,,,,,,,,,,,,,
Ostrich,Ostrich,鸵鸟,,,,,,,,,,,,,,,,
Dove,Dove,鸽子,,,,,,,,,,,,,,,,
Pigeon,Pigeon,鸽子,,,,,,,,,,,,,,,,
Dove origami,Dove origami,鸽子折纸,,,,,,,,,,,,,,,,
Goose,Goose,鹅,,,,,,,,,,,,,,,,
Pebble,Pebble,鹅卵石,,,,,,,,,,,,,,,,
Pelican,Pelican,鹈鹕,,,,,,,,,,,,,,,,
Quail,Quail,鹌鹑,,,,,,,,,,,,,,,,
Parrot,Parrot,鹦鹉,,,,,,,,,,,,,,,,
Nautilus small,Nautilus small,鹦鹉螺,,,,,,,,,,,,,,,,
Nautilus,Nautilus,鹦鹉螺,,,,,,,,,,,,,,,,
Heron,Heron,鹭,,,,,,,,,,,,,,,,
Eagle,Eagle,鹰,,,,,,,,,,,,,,,,
Garbanzo,Garbanzo,鹰嘴豆,,,,,,,,,,,,,,,,
Gram,Gram,鹰嘴豆,,,,,,,,,,,,,,,,
Eagle totem,Eagle totem,鹰图腾,,,,,,,,,,,,,,,,
Deer,Deer,鹿,,,,,,,,,,,,,,,,
Muskrat,Muskrat,麝鼠,,,,,,,,,,,,,,,,
Microphone stand,Microphone stand,麦克风架,,,,,,,,,,,,,,,,
Ale,Ale,麦芽酒,,,,,,,,,,,,,,,,
Mahjong,Mahjong,麻将,,,,,,,,,,,,,,,,
Mochi,Mochi,麻糬,,,,,,,,,,,,,,,,
Sparrow,Sparrow,麻雀,,,,,,,,,,,,,,,,
Dusk,Dusk,黄昏,,,,,,,,,,,,,,,,
Butter,Butter,黄油,,,,,,,,,,,,,,,,
Cucumber,Cucumber,黄瓜,,,,,,,,,,,,,,,,
Wasp,Wasp,黄蜂,,,,,,,,,,,,,,,,
Stingray,Stingray,黄貂鱼,,,,,,,,,,,,,,,,
Weasel,Weasel,黄鼠狼,,,,,,,,,,,,,,,,
Dawn,Dawn,黎明,,,,,,,,,,,,,,,,
Blackboard,Blackboard,黑板,,,,,,,,,,,,,,,,
Chalkboard,Chalkboard,黑板,,,,,,,,,,,,,,,,
Spades,Spades,黑桃,,,,,,,,,,,,,,,,
Black pepper,Black pepper,黑胡椒,,,,,,,,,,,,,,,,
Vinyl record,Vinyl record,黑胶唱片,,,,,,,,,,,,,,,,
Panther,Panther,黑豹,,,,,,,,,,,,,,,,
Rye grain,Rye grain,黑麦,,,,,,,,,,,,,,,,
Rye cereal,Rye cereal,黑麦,,,,,,,,,,,,,,,,
Rye,Rye,黑麦,,,,,,,,,,,,,,,,
Rye,Rye,黑麦面包,,,,,,,,,,,,,,,,
Mime,Mime,默剧演员,,,,,,,,,,,,,,,,
Drum,Drum,鼓,,,,,,,,,,,,,,,,
Drumsticks,Drumsticks,鼓槌,,,,,,,,,,,,,,,,
Sage,Sage,鼠尾草,,,,,,,,,,,,,,,,
Molehill,Molehill,鼹鼠丘,,,,,,,,,,,,,,,,
Nostrils,Nostrils,鼻孔,,,,,,,,,,,,,,,,
Zeppelin,Zeppelin,齐柏林飞艇,,,,,,,,,,,,,,,,
Zither,Zither,齐特琴,,,,,,,,,,,,,,,,
Gears,Gears,齿轮,,,,,,,,,,,,,,,,
Dragon,Dragon,龙,,,,,,,,,,,,,,,,
Tornado,Tornado,龙卷风,,,,,,,,,,,,,,,,
Dragon fire,Dragon fire,龙火,,,,,,,,,,,,,,,,
Chinchilla,Chinchilla,龙猫,,,,,,,,,,,,,,,,
Longan,Longan,龙眼,,,,,,,,,,,,,,,,
Lobster,Lobster,龙虾,,,,,,,,,,,,,,,,
Turtle,Turtle,龟,,,,,,,,,,,,,,,,
Monstera,Monstera,龟背竹,,,,,,,,,,,,,,,,
